customer_id,country,last_purchase_date,recency,frequency,monetary,r_score,f_score,m_score,segment
13871,United Kingdom,2011-11-17,44,17,7885.85,5,5,5,Champions
12720,Germany,2011-11-24,37,29,7878.2,5,5,5,Champions
13426,United Kingdom,2011-11-29,32,21,7875.6,5,5,5,Champions
16672,United Kingdom,2011-11-04,57,19,7864.94,4,5,5,Potential Loyalist
12757,Portugal,2011-11-24,37,13,7857.1,5,5,5,Champions
15622,United Kingdom,2011-10-27,65,17,7852.61,4,5,5,Potential Loyalist
15046,United Kingdom,2011-11-30,31,25,7812.389999999999,5,5,5,Champions
15581,United Kingdom,2011-08-11,142,38,7794.59,3,5,5,Hibernating
17409,United Kingdom,2011-06-08,206,10,7793.51,3,5,5,Hibernating
14056,United Kingdom,2011-11-24,37,22,7789.63,5,5,5,Champions
14800,United Kingdom,2011-10-23,69,17,7774.32,4,5,5,Potential Loyalist
14282,United Kingdom,2011-12-01,30,24,7762.36,5,5,5,Champions
17739,United Kingdom,2011-11-28,33,18,7730.59,5,5,5,Champions
14688,United Kingdom,2011-12-02,29,28,7713.57,5,5,5,Champions
13137,United Kingdom,2011-11-29,32,16,7712.7,5,5,5,Champions
17696,United Kingdom,2011-11-01,60,27,7679.59,4,5,5,Potential Loyalist
14175,United Kingdom,2011-10-11,81,8,7678.88,4,4,5,Promising
13141,United Kingdom,2011-09-16,106,17,7668.58,3,5,5,Hibernating
14395,United Kingdom,2011-10-10,82,19,7649.02,4,5,5,Potential Loyalist
17238,United Kingdom,2011-12-02,29,31,7644.43,5,5,5,Champions
15301,United Kingdom,2011-10-20,72,17,7603.44,4,5,5,Potential Loyalist
14145,United Kingdom,2011-10-24,68,7,7600.05,4,4,5,Promising
13373,United Kingdom,2011-10-10,82,6,7587.19,4,4,5,Promising
15179,United Kingdom,2011-11-21,40,13,7491.92,5,5,5,Champions
12429,Denmark,2011-11-30,31,8,7485.91,5,4,5,Loyal Customers
13815,Germany,2011-11-17,44,8,7475.74,5,4,5,Loyal Customers
16242,United Kingdom,2011-12-01,30,14,7474.4,5,5,5,Champions
17690,United Kingdom,2011-11-09,52,20,7448.1,4,5,5,Potential Loyalist
16570,United Kingdom,2011-11-24,37,20,7434.31,5,5,5,Champions
14243,United Kingdom,2011-12-01,30,17,7431.05,5,5,5,Champions
17593,United Kingdom,2011-09-09,113,10,7417.6,3,5,5,Hibernating
12841,United Kingdom,2011-11-25,36,38,7389.67,5,5,5,Champions
13534,United Kingdom,2011-11-07,54,34,7363.7,4,5,5,Potential Loyalist
17091,United Kingdom,2011-11-08,53,18,7360.3,4,5,5,Potential Loyalist
14291,United Kingdom,2011-10-13,79,21,7346.41,4,5,5,Potential Loyalist
13082,United Kingdom,2011-08-05,148,21,7335.75,3,5,5,Hibernating
16253,United Kingdom,2011-10-04,88,7,7310.15,3,4,5,Hibernating
17965,United Kingdom,2011-11-02,59,29,7240.98,4,5,5,Potential Loyalist
16729,United Kingdom,2011-11-01,60,21,7239.92,4,5,5,Potential Loyalist
14092,United Kingdom,2011-12-02,29,24,7229.45,5,5,5,Champions
17231,United Kingdom,2011-11-27,34,25,7197.04,5,5,5,Champions
16745,United Kingdom,2011-09-14,108,17,7194.3,3,5,5,Hibernating
12712,Germany,2011-11-11,50,21,7193.66,4,5,5,Potential Loyalist
13451,United Kingdom,2011-11-13,48,11,7190.92,4,5,5,Potential Loyalist
15950,United Kingdom,2011-11-08,53,10,7180.71,4,5,5,Potential Loyalist
14841,United Kingdom,2011-10-17,75,14,7163.0,4,5,5,Potential Loyalist
17730,United Kingdom,2011-11-11,50,19,7111.099999999999,4,5,5,Potential Loyalist
13983,United Kingdom,2011-11-10,51,21,7108.45,4,5,5,Potential Loyalist
15521,United Kingdom,2011-10-30,62,16,7106.69,4,5,5,Potential Loyalist
17769,United Kingdom,2011-11-27,34,17,7103.08,5,5,5,Champions
13709,United Kingdom,2011-11-03,58,16,7063.44,4,5,5,Potential Loyalist
16938,United Kingdom,2011-12-01,30,9,7043.18,5,5,5,Champions
13183,United Kingdom,2011-12-02,29,15,7036.18,5,5,5,Champions
17975,United Kingdom,2011-11-24,37,24,7028.83,5,5,5,Champions
13831,United Kingdom,2011-11-23,38,18,7023.58,5,5,5,Champions
16717,United Kingdom,2011-11-16,45,14,6986.23,5,5,5,Champions
13552,United Kingdom,2011-10-04,88,22,6978.92,3,5,5,Hibernating
15674,United Kingdom,2011-09-27,95,13,6948.23,3,5,5,Hibernating
16265,United Kingdom,2011-11-30,31,12,6935.17,5,5,5,Champions
16187,United Kingdom,2011-11-08,53,15,6911.44,4,5,5,Potential Loyalist
13520,Switzerland,2011-10-12,80,11,6909.4,4,5,5,Potential Loyalist
16592,United Kingdom,2011-11-27,34,27,6889.75,5,5,5,Champions
18231,United Kingdom,2011-05-31,214,28,6880.97,3,5,5,Hibernating
16170,United Kingdom,2011-10-20,72,20,6869.0,4,5,5,Potential Loyalist
16456,United Kingdom,2011-09-01,121,13,6862.91,3,5,5,Hibernating
15129,United Kingdom,2011-10-20,72,23,6860.18,4,5,5,Potential Loyalist
12613,Germany,2011-10-13,79,10,6835.07,4,5,5,Potential Loyalist
12830,United Kingdom,2011-11-02,59,6,6814.64,4,4,5,Promising
16145,United Kingdom,2011-12-01,30,19,6805.44,5,5,5,Champions
15413,United Kingdom,2010-01-17,713,5,6798.72,1,4,5,Can't Lose Them
13993,United Kingdom,2011-10-28,64,19,6775.71,4,5,5,Potential Loyalist
12662,Germany,2011-11-16,45,19,6763.07,5,5,5,Champions
18118,United Kingdom,2011-11-29,32,29,6733.22,5,5,5,Champions
17838,United Kingdom,2011-11-13,48,13,6722.9,4,5,5,Potential Loyalist
12779,Poland,2011-11-02,59,14,6722.2699999999995,4,5,5,Potential Loyalist
14461,United Kingdom,2011-07-14,170,13,6713.5,3,5,5,Hibernating
15321,United Kingdom,2011-09-30,92,12,6709.73,3,5,5,Hibernating
14844,United Kingdom,2011-10-07,85,10,6702.43,4,5,5,Potential Loyalist
13734,United Kingdom,2010-07-19,530,4,6701.64,1,3,5,Price Sensitive
14388,United Kingdom,2011-11-29,32,16,6701.0,5,5,5,Champions
16497,United Kingdom,2011-10-21,71,23,6695.28,4,5,5,Potential Loyalist
13384,United Kingdom,2011-11-09,52,11,6680.83,4,5,5,Potential Loyalist
17700,United Kingdom,2011-11-23,38,14,6679.97,5,5,5,Champions
13953,United Kingdom,2011-12-02,29,12,6640.68,5,5,5,Champions
14440,United Kingdom,2011-12-01,30,13,6638.73,5,5,5,Champions
14113,United Kingdom,2011-11-17,44,15,6620.71,5,5,5,Champions
12626,Germany,2011-11-16,45,9,6620.48,5,5,5,Champions
17819,United Kingdom,2011-09-29,93,12,6612.5199999999995,3,5,5,Hibernating
15514,United Kingdom,2011-11-27,34,18,6598.55,5,5,5,Champions
15980,United Kingdom,2011-09-12,110,7,6593.68,3,4,5,Hibernating
12843,United Kingdom,2011-10-05,87,30,6588.41,3,5,5,Hibernating
13015,United Kingdom,2011-10-17,75,11,6586.42,4,5,5,Potential Loyalist
12836,United Kingdom,2011-10-11,81,15,6585.62,4,5,5,Potential Loyalist
13883,United Kingdom,2011-11-29,32,15,6560.0199999999995,5,5,5,Champions
14766,United Kingdom,2011-12-01,30,11,6556.13,5,5,5,Champions
14702,United Kingdom,2011-12-01,30,28,6554.93,5,5,5,Champions
15332,Lithuania,2010-12-08,388,6,6553.74,2,4,5,Needs Attention
16655,United Kingdom,2011-11-22,39,13,6548.37,5,5,5,Champions
16401,United Kingdom,2011-11-25,36,22,6536.41,5,5,5,Champions
14855,United Kingdom,2011-08-12,141,7,6520.3,3,4,5,Hibernating
14221,United Kingdom,2011-10-28,64,17,6517.49,4,5,5,Potential Loyalist
17873,United Kingdom,2011-09-20,102,18,6515.88,3,5,5,Hibernating
12823,United Kingdom,2011-09-26,96,18,6501.5,3,5,5,Hibernating
17419,United Kingdom,2011-11-28,33,18,6500.5199999999995,5,5,5,Champions
18061,United Kingdom,2011-11-18,43,28,6488.97,5,5,5,Champions
13317,United Kingdom,2011-10-04,88,19,6486.09,3,5,5,Hibernating
14154,United Kingdom,2011-04-14,261,8,6460.7,2,4,5,Needs Attention
15750,United Kingdom,2011-11-24,37,17,6456.8,5,5,5,Champions
12417,Belgium,2011-10-31,61,19,6447.18,4,5,5,Potential Loyalist
14401,United Kingdom,2011-11-01,60,21,6442.12,4,5,5,Potential Loyalist
16940,United Kingdom,2011-10-18,74,8,6427.66,4,5,5,Potential Loyalist
15673,United Kingdom,2011-09-12,110,9,6414.79,3,5,5,Hibernating
12656,France,2011-11-22,39,8,6407.83,5,4,5,Loyal Customers
14562,United Kingdom,2011-11-28,33,24,6406.08,5,5,5,Champions
14390,United Kingdom,2011-11-29,32,13,6399.83,5,5,5,Champions
18094,United Kingdom,2011-09-19,103,13,6391.5199999999995,3,5,5,Hibernating
12406,Denmark,2011-11-17,44,5,6390.36,5,4,5,Loyal Customers
12356,Portugal,2011-11-17,44,6,6373.68,5,4,5,Loyal Customers
12484,Spain,2011-11-07,54,12,6370.15,4,5,5,Potential Loyalist
14227,United Kingdom,2011-11-13,48,15,6368.71,4,5,5,Potential Loyalist
17602,United Kingdom,2011-11-16,45,13,6362.44,5,5,5,Champions
13590,United Kingdom,2011-11-28,33,18,6349.59,5,5,5,Champions
16710,United Kingdom,2011-11-20,41,22,6349.09,5,5,5,Champions
17799,United Kingdom,2011-11-17,44,20,6341.89,5,5,5,Champions
18245,United Kingdom,2011-12-02,29,20,6324.98,5,5,5,Champions
13394,United Kingdom,2011-10-17,75,18,6319.6,4,5,5,Potential Loyalist
14180,United Kingdom,2011-11-29,32,33,6319.25,5,5,5,Champions
13654,United Kingdom,2011-10-27,65,11,6308.0,4,5,5,Potential Loyalist
15480,Malta,2011-08-15,138,5,6279.0,3,4,5,Hibernating
13136,United Kingdom,2011-10-14,78,13,6274.56,4,5,5,Potential Loyalist
13615,United Kingdom,2011-01-25,340,8,6272.53,2,4,5,Needs Attention
16735,United Kingdom,2011-09-22,100,14,6270.56,3,5,5,Hibernating
13334,United Kingdom,2011-09-18,104,5,6263.75,3,4,5,Hibernating
14004,United Kingdom,2011-10-27,65,11,6258.45,4,5,5,Potential Loyalist
15369,United Kingdom,2010-08-04,514,11,6251.26,1,5,5,Can't Lose Them
12497,Germany,2011-09-19,103,3,6248.5,3,3,5,Hibernating
17001,United Kingdom,2011-11-17,44,18,6233.12,5,5,5,Champions
16156,United Kingdom,2011-12-01,30,20,6218.18,5,5,5,Champions
14530,United Kingdom,2011-11-14,47,16,6197.4,4,5,5,Potential Loyalist
16103,United Kingdom,2011-12-02,29,22,6191.71,5,5,5,Champions
12913,United Kingdom,2011-11-24,37,12,6165.76,5,5,5,Champions
14852,United Kingdom,2011-10-12,80,18,6147.18,4,5,5,Potential Loyalist
17669,United Kingdom,2011-10-28,64,10,6142.35,4,5,5,Potential Loyalist
14534,United Kingdom,2011-11-22,39,25,6140.29,5,5,5,Champions
13266,United Kingdom,2011-11-28,33,19,6135.04,5,5,5,Champions
12749,United Kingdom,2011-11-17,44,8,6134.3,5,4,5,Loyal Customers
13935,United Kingdom,2010-04-22,618,3,6116.92,1,3,5,Price Sensitive
17509,United Kingdom,2011-10-13,79,8,6115.14,4,5,5,Potential Loyalist
14560,United Kingdom,2011-12-02,29,44,6114.03,5,5,5,Champions
18178,United Kingdom,2011-08-03,150,11,6103.74,3,5,5,Hibernating
12664,Finland,2011-12-01,30,11,6070.04,5,5,5,Champions
17625,United Kingdom,2011-11-21,40,8,6067.8,5,5,5,Champions
12835,United Kingdom,2010-10-08,449,41,6043.31,1,5,5,Can't Lose Them
14535,United Kingdom,2011-10-10,82,9,6030.73,4,5,5,Potential Loyalist
13658,United Kingdom,2011-11-30,31,9,6025.5,5,5,5,Champions
15372,United Kingdom,2011-07-25,159,8,6017.06,3,4,5,Hibernating
15202,United Kingdom,2010-10-15,442,3,6001.49,1,3,5,Price Sensitive
15755,United Kingdom,2011-11-29,32,17,5993.12,5,5,5,Champions
14105,United Kingdom,2011-04-14,261,5,5988.83,2,4,5,Needs Attention
17457,United Kingdom,2011-08-05,148,14,5984.81,3,5,5,Hibernating
15785,United Kingdom,2011-11-07,54,16,5969.93,4,5,5,Potential Loyalist
13230,United Kingdom,2011-11-10,51,29,5963.5199999999995,4,5,5,Potential Loyalist
14918,United Kingdom,2011-08-16,137,9,5955.81,3,5,5,Hibernating
12500,Germany,2011-11-16,45,19,5955.21,5,5,5,Champions
14257,United Kingdom,2011-10-06,86,9,5954.45,3,5,5,Hibernating
17685,United Kingdom,2011-11-23,38,12,5943.17,5,5,5,Champions
16954,United Kingdom,2011-12-02,29,19,5910.28,5,5,5,Champions
15971,United Kingdom,2011-11-22,39,18,5902.83,5,5,5,Champions
16011,United Kingdom,2011-12-01,30,29,5880.46,5,5,5,Champions
12455,Cyprus,2011-09-27,95,10,5879.95,3,5,5,Hibernating
18065,United Kingdom,2011-12-04,27,29,5866.63,5,5,5,Champions
14210,United Kingdom,2011-08-26,127,16,5861.5199999999995,3,5,5,Hibernating
17146,United Kingdom,2011-08-26,127,13,5860.24,3,5,5,Hibernating
14112,United Kingdom,2011-11-17,44,13,5834.59,5,5,5,Champions
12910,United Kingdom,2011-11-16,45,13,5796.5199999999995,5,5,5,Champions
17069,United Kingdom,2011-11-11,50,14,5794.28,4,5,5,Potential Loyalist
18075,United Kingdom,2011-11-16,45,20,5783.29,5,5,5,Champions
17672,United Kingdom,2011-10-20,72,7,5778.63,4,4,5,Promising
15485,United Kingdom,2011-11-09,52,7,5771.51,4,4,5,Promising
14099,United Kingdom,2011-11-23,38,20,5765.71,5,5,5,Champions
17863,United Kingdom,2011-10-11,81,12,5745.2,4,5,5,Potential Loyalist
16316,United Kingdom,2011-10-06,86,13,5744.91,3,5,5,Hibernating
13771,United Kingdom,2011-10-06,86,9,5728.82,3,5,5,Hibernating
16409,United Kingdom,2011-11-03,58,12,5709.04,4,5,5,Potential Loyalist
16607,United Kingdom,2011-11-22,39,25,5706.87,5,5,5,Champions
16279,United Kingdom,2011-11-18,43,9,5705.08,5,5,5,Champions
17651,United Kingdom,2011-11-28,33,16,5703.52,5,5,5,Champions
17644,United Kingdom,2011-11-03,58,19,5695.84,4,5,5,Potential Loyalist
14907,United Kingdom,2011-11-11,50,15,5689.43,4,5,5,Potential Loyalist
13157,United Kingdom,2011-10-21,71,9,5687.36,4,5,5,Potential Loyalist
12727,France,2011-11-29,32,10,5679.53,5,5,5,Champions
12633,Germany,2011-10-12,80,7,5678.16,4,4,5,Promising
13901,United Kingdom,2011-09-28,94,15,5676.34,3,5,5,Hibernating
13722,United Kingdom,2011-07-31,153,10,5635.41,3,5,5,Hibernating
13842,United Kingdom,2011-10-12,80,18,5629.91,4,5,5,Potential Loyalist
16320,Unspecified,2011-06-20,194,6,5628.99,3,4,5,Hibernating
14249,United Kingdom,2010-10-25,432,12,5625.46,2,5,5,Needs Attention
18145,United Kingdom,2011-11-27,34,11,5617.79,5,5,5,Champions
16003,United Kingdom,2011-11-10,51,10,5613.83,4,5,5,Potential Loyalist
16546,United Kingdom,2011-02-22,312,5,5606.47,2,4,5,Needs Attention
17059,United Kingdom,2011-11-10,51,9,5602.53,4,5,5,Potential Loyalist
17092,United Kingdom,2011-10-20,72,11,5594.96,4,5,5,Potential Loyalist
15228,United Kingdom,2011-10-04,88,6,5580.2699999999995,3,4,5,Hibernating
17203,United Kingdom,2011-11-04,57,10,5575.88,4,5,5,Potential Loyalist
15527,United Kingdom,2011-11-21,40,23,5575.64,5,5,5,Champions
13870,United Kingdom,2011-10-30,62,14,5559.33,4,5,5,Potential Loyalist
16458,United Kingdom,2011-11-25,36,29,5539.84,5,5,5,Champions
17491,United Kingdom,2011-11-25,36,16,5538.17,5,5,5,Champions
13593,United Kingdom,2011-08-23,130,14,5523.69,3,5,5,Hibernating
14732,United Kingdom,2011-12-01,30,19,5517.07,5,5,5,Champions
14189,United Kingdom,2011-11-23,38,15,5512.83,5,5,5,Champions
17204,United Kingdom,2011-06-17,197,9,5504.69,3,5,5,Hibernating
13115,United Kingdom,2011-11-28,33,10,5494.7,5,5,5,Champions
16609,United Kingdom,2011-11-24,37,7,5493.46,5,4,5,Loyal Customers
13769,United Kingdom,2011-11-02,59,19,5482.5,4,5,5,Potential Loyalist
14572,United Kingdom,2011-10-30,62,10,5480.13,4,5,5,Potential Loyalist
16992,United Kingdom,2011-11-29,32,13,5476.5,5,5,5,Champions
17512,United Kingdom,2011-11-11,50,18,5467.82,4,5,5,Potential Loyalist
12480,Germany,2011-11-11,50,7,5464.85,4,4,5,Promising
15628,United Kingdom,2011-11-15,46,16,5449.3099999999995,4,5,5,Potential Loyalist
15854,United Kingdom,2011-09-14,108,19,5449.1,3,5,5,Hibernating
14713,United Kingdom,2011-11-30,31,21,5418.87,5,5,5,Champions
12378,Switzerland,2011-08-02,151,2,5416.32,3,2,5,Hibernating
14626,United Kingdom,2011-11-16,45,11,5410.92,5,5,5,Champions
12347,Iceland,2011-10-31,61,7,5408.5,4,4,5,Promising
17719,United Kingdom,2011-11-02,59,15,5396.04,4,5,5,Potential Loyalist
17612,United Kingdom,2011-10-17,75,18,5394.86,4,5,5,Potential Loyalist
13362,United Kingdom,2011-11-30,31,7,5394.07,5,4,5,Loyal Customers
16008,United Kingdom,2011-11-16,45,15,5384.13,5,5,5,Champions
13014,United Kingdom,2011-11-29,32,11,5381.08,5,5,5,Champions
14459,United Kingdom,2011-07-07,177,2,5375.74,3,2,5,Hibernating
13495,United Kingdom,2011-12-02,29,10,5374.26,5,5,5,Champions
14081,United Kingdom,2011-02-10,324,10,5370.1,2,5,5,Needs Attention
14442,Channel Islands,2011-05-19,226,7,5367.02,2,4,5,Needs Attention
13975,United Kingdom,2011-11-08,53,12,5358.84,4,5,5,Potential Loyalist
17567,United Kingdom,2011-12-02,29,9,5356.03,5,5,5,Champions
15641,United Kingdom,2011-08-26,127,12,5345.55,3,5,5,Hibernating
12615,France,2011-11-03,58,7,5318.13,4,4,5,Promising
12708,Germany,2011-11-10,51,18,5314.1,4,5,5,Potential Loyalist
17584,United Kingdom,2011-12-02,29,6,5309.42,5,4,5,Loyal Customers
15394,United Kingdom,2011-11-30,31,11,5286.8,5,5,5,Champions
15152,United Kingdom,2011-11-30,31,14,5263.83,5,5,5,Champions
15722,United Kingdom,2011-11-04,57,11,5258.1,4,5,5,Potential Loyalist
13931,United Kingdom,2011-09-05,117,11,5257.38,3,5,5,Hibernating
16393,United Kingdom,2011-11-28,33,22,5254.96,5,5,5,Champions
13107,United Kingdom,2011-10-26,66,9,5253.07,4,5,5,Potential Loyalist
14930,Channel Islands,2011-08-23,130,6,5246.63,3,4,5,Hibernating
17061,United Kingdom,2011-09-27,95,11,5232.23,3,5,5,Hibernating
12422,Australia,2011-09-05,117,17,5231.8,3,5,5,Hibernating
15606,United Kingdom,2011-10-09,83,17,5230.99,4,5,5,Potential Loyalist
13763,United Kingdom,2011-10-07,85,3,5217.44,4,3,5,Promising
15898,United Kingdom,2011-04-27,248,24,5210.42,2,5,5,Needs Attention
17084,United Kingdom,2011-11-04,57,3,5202.97,4,3,5,Promising
15812,United Kingdom,2011-08-24,129,12,5201.47,3,5,5,Hibernating
14546,United Kingdom,2011-12-04,27,11,5197.9,5,5,5,Champions
17346,United Kingdom,2011-11-28,33,25,5185.91,5,5,5,Champions
17213,United Kingdom,2011-10-30,62,13,5182.3,4,5,5,Potential Loyalist
12510,Spain,2011-07-20,164,9,5178.02,3,5,5,Hibernating
17663,United Kingdom,2011-11-14,47,17,5175.83,4,5,5,Potential Loyalist
12625,Germany,2011-05-12,233,4,5164.88,2,3,5,Needs Attention
17157,United Kingdom,2011-12-02,29,19,5151.900000000001,5,5,5,Champions
16153,United Kingdom,2011-10-21,71,11,5133.49,4,5,5,Potential Loyalist
14493,United Kingdom,2011-12-02,29,10,5130.15,5,5,5,Champions
16919,United Kingdom,2011-07-06,178,24,5125.91,3,5,5,Hibernating
12483,Sweden,2011-11-22,39,19,5120.58,5,5,5,Champions
16308,United Kingdom,2011-11-02,59,7,5120.0,4,4,5,Promising
16200,United Kingdom,2011-06-28,186,11,5113.4,3,5,5,Hibernating
13329,United Kingdom,2011-11-08,53,8,5112.97,4,4,5,Promising
15529,United Kingdom,2011-11-17,44,12,5111.95,5,5,5,Champions
17519,United Kingdom,2011-11-22,39,15,5109.47,5,5,5,Champions
18198,United Kingdom,2011-11-08,53,16,5107.11,4,5,5,Potential Loyalist
13523,United Kingdom,2011-11-06,55,6,5101.5199999999995,4,4,5,Promising
12594,Italy,2011-11-02,59,15,5090.11,4,5,5,Potential Loyalist
15367,United Kingdom,2011-10-13,79,11,5081.33,4,5,5,Potential Loyalist
13634,United Kingdom,2011-11-06,55,16,5073.47,4,5,5,Potential Loyalist
14307,United Kingdom,2011-09-12,110,10,5071.03,3,5,5,Hibernating
16686,United Kingdom,2011-10-23,69,16,5070.92,4,5,5,Potential Loyalist
12395,Belgium,2011-11-20,41,15,5067.2699999999995,5,5,5,Champions
12432,Norway,2011-10-28,64,5,5059.32,4,4,5,Promising
18144,United Kingdom,2011-12-02,29,19,5058.0,5,5,5,Champions
17802,United Kingdom,2011-09-18,104,10,5053.12,3,5,5,Hibernating
17469,United Kingdom,2011-11-23,38,17,5051.25,5,5,5,Champions
12600,Germany,2011-11-11,50,21,5043.92,4,5,5,Potential Loyalist
12759,Netherlands,2011-10-18,74,8,5020.74,4,4,5,Promising
17758,United Kingdom,2011-11-20,41,12,5012.53,5,5,5,Champions
12444,Norway,2011-11-18,43,5,5005.46,5,4,5,Loyal Customers
14209,United Kingdom,2011-11-29,32,15,4993.2699999999995,5,5,5,Champions
14639,United Kingdom,2011-10-18,74,9,4978.96,4,5,5,Potential Loyalist
13198,United Kingdom,2011-11-29,32,8,4974.23,5,4,5,Loyal Customers
12562,France,2011-12-01,30,9,4966.92,5,5,5,Champions
12700,France,2011-12-02,29,4,4939.99,5,3,5,Promising
17596,United Kingdom,2011-11-16,45,13,4920.67,5,5,5,Champions
14970,United Kingdom,2011-10-02,90,12,4919.35,3,5,5,Hibernating
16255,United Kingdom,2011-11-23,38,15,4906.8,5,5,5,Champions
17406,United Kingdom,2011-01-10,355,13,4905.05,2,5,5,Needs Attention
17314,United Kingdom,2011-11-15,46,17,4904.43,4,5,5,Potential Loyalist
13659,United Kingdom,2011-05-18,227,12,4894.88,2,5,5,Needs Attention
16986,United Kingdom,2011-11-10,51,11,4888.75,4,5,5,Potential Loyalist
15379,United Kingdom,2011-06-23,191,8,4877.84,3,4,5,Hibernating
14107,United Kingdom,2011-10-19,73,11,4877.3,4,5,5,Potential Loyalist
12688,Israel,2011-08-18,135,1,4873.81,3,1,5,Price Sensitive
17652,United Kingdom,2011-11-14,47,12,4867.72,4,5,5,Potential Loyalist
13044,United Kingdom,2011-02-21,313,11,4853.9,2,5,5,Needs Attention
16931,United Kingdom,2011-12-04,27,23,4839.56,5,5,5,Champions
13562,United Kingdom,2011-09-19,103,8,4838.18,3,4,5,Hibernating
17191,United Kingdom,2011-11-11,50,15,4836.05,4,5,5,Potential Loyalist
12449,Denmark,2011-11-17,44,6,4835.89,5,4,5,Loyal Customers
12362,Belgium,2011-11-04,57,10,4827.19,4,5,5,Potential Loyalist
16326,United Kingdom,2011-12-04,27,24,4826.99,5,5,5,Champions
14825,United Kingdom,2011-11-24,37,23,4823.99,5,5,5,Champions
15002,United Kingdom,2011-08-16,137,9,4817.28,3,5,5,Hibernating
13875,United Kingdom,2011-10-17,75,14,4814.37,4,5,5,Potential Loyalist
17402,United Kingdom,2011-11-09,52,22,4809.38,4,5,5,Potential Loyalist
15443,United Kingdom,2011-11-27,34,13,4796.42,5,5,5,Champions
16904,United Kingdom,2011-11-10,51,20,4783.35,4,5,5,Potential Loyalist
13124,United Kingdom,2011-09-11,111,4,4782.45,3,3,5,Hibernating
13988,United Kingdom,2011-11-20,41,8,4757.8,5,4,5,Loyal Customers
17829,United Arab Emirates,2011-02-14,320,5,4756.74,2,4,5,Needs Attention
17082,United Kingdom,2011-11-06,55,6,4732.03,4,4,5,Promising
15796,United Kingdom,2011-11-22,39,16,4728.18,5,5,5,Champions
